	0	1	2	3	4	5	6	7	8	9
auch	0	0	0	0	0	0	0	0	0	1
mädchen	1	0	0	0	0	0	0	0	0	0
mag	0	0	1	0	0	0	0	0	0	0
Omg	0	0	0	0	1	0	0	0	0	0
abdullah	1	0	0	0	0	0	0	0	0	0
Schreib	0	1	0	0	0	0	0	0	0	0
Tinetta	0	0	0	0	0	1	0	0	0	0
findets	0	0	1	0	0	0	0	0	0	0
eleanor	0	0	0	1	0	0	0	0	0	0
tabloid	0	0	0	0	0	0	0	1	0	0
sones	0	0	0	0	1	0	0	0	1	0
erinnerig	0	0	0	0	1	0	0	0	1	0
langi	0	0	0	0	0	0	0	0	1	0
verletze	1	0	0	0	0	0	0	0	0	0
damit	0	1	0	0	0	0	0	0	0	0
buech	0	0	0	0	0	0	0	1	2	0
euses	0	0	0	0	0	0	0	0	0	1
unblockt	0	1	0	0	0	0	0	0	0	0
Nahh	0	0	0	0	0	1	0	0	0	0
throughpencil	0	0	0	0	0	0	0	0	0	1
Rothaarig	0	0	0	0	0	1	0	0	0	0
costa	0	0	0	0	0	0	0	0	0	1
ticketkontrolle	0	0	0	0	1	0	0	0	0	0
Rude	0	0	0	0	0	1	0	0	0	0
the	0	0	0	0	0	0	0	1	0	0
with	0	0	0	0	0	0	0	0	1	0
love	0	0	0	0	0	0	0	0	0	1
emojiQfearfulFace	0	0	0	3	0	0	0	0	0	0
pot	0	0	0	0	1	0	0	0	0	0
rude	1	0	1	0	0	0	0	0	0	0
weak	0	0	0	0	0	0	0	1	0	0
too	0	0	0	0	0	0	0	0	1	0
game	0	0	0	0	0	0	0	0	0	1
hi	0	0	0	0	1	0	0	0	0	0
büecher	0	0	0	0	0	0	0	0	0	1
flugi	0	1	0	0	0	0	0	0	0	0
wirtshaft	0	0	0	0	0	1	0	0	0	0
würsh	0	0	0	0	0	0	1	0	0	0
nando	0	0	0	0	0	0	1	0	0	0
Girl	0	0	0	1	0	0	0	0	0	0
gardene	0	0	0	0	0	1	0	0	0	0
guerilla	0	0	0	0	0	0	1	0	0	0
do	0	0	0	0	0	0	0	0	1	1
emojiQfullMoonWithFace	0	0	0	0	1	0	0	0	0	0
moony	0	0	0	0	0	1	0	0	0	0
emojiQnewMoonWithFace	0	0	0	0	0	0	1	0	0	0
jacke	0	0	1	0	0	0	0	0	0	0
dünni	0	0	0	1	0	0	0	0	0	0
tshirt	0	0	0	0	1	0	0	1	0	0
epis	0	0	0	0	1	0	0	0	0	1
ufezieh	0	0	1	0	0	0	0	0	0	0
söttish	0	0	0	0	0	0	1	0	0	0
parentes	0	1	1	0	0	0	0	0	0	0
ones	0	0	0	0	0	0	1	0	0	0
Transparent	0	0	0	0	0	0	0	1	0	0
doki	0	0	0	0	0	0	0	0	1	0
oki	0	0	0	0	0	0	0	0	1	1
geburi	0	0	0	0	0	0	1	0	0	0
bros	0	0	0	0	0	0	0	1	0	0
shribe	0	0	0	0	0	0	1	0	1	0
shlafe	0	0	0	0	0	0	0	1	0	0
werend	0	0	0	0	0	0	0	0	0	1
emojiQpigNose	0	0	0	1	0	0	0	0	0	0
emojiQpigFace	0	0	0	0	1	0	0	0	0	0
adios	0	0	0	0	0	1	0	0	0	0
here	0	0	0	0	0	0	0	0	1	0
same	0	0	0	0	0	0	1	0	0	1
erinner	0	0	0	1	0	0	0	0	0	0
erwartige	0	0	0	0	0	0	1	0	0	0
eig	0	0	0	0	0	0	0	0	0	1
swaggy	0	0	0	0	1	0	0	0	0	0
flaggene	0	0	0	0	0	0	1	0	0	0
mitte	0	0	0	0	0	0	0	1	0	0
Wat	0	0	0	0	0	0	1	0	0	0
shlaf	0	0	0	1	0	0	0	0	0	0
stunde	0	0	0	0	1	0	0	0	0	0
garned	0	1	0	0	0	0	0	0	0	0
Aw	0	0	0	1	0	0	0	0	0	0
merksh	1	0	0	0	0	0	0	0	0	0
rotte	0	0	0	1	0	0	0	0	0	0
fangt	0	0	0	0	0	1	0	0	0	0
Weles	0	1	0	0	0	0	0	0	0	0
twin	0	0	0	0	0	0	0	0	0	1
bushaltestell	0	0	0	1	0	0	0	0	0	0
binere	0	0	0	0	0	1	0	0	0	0
ghalte	0	0	0	0	0	0	0	1	0	0
früehner	0	0	0	1	0	0	0	0	0	0
drehe	1	0	0	0	0	0	0	0	0	0
teppich	0	0	1	0	0	0	0	0	0	0
reserve	0	0	0	0	0	0	0	0	1	0
sehen	0	0	1	0	0	0	0	0	0	0
Weise	0	0	0	1	0	0	0	0	0	0
Auf	0	0	0	0	0	1	0	0	0	0
denen	0	0	0	1	0	0	0	1	0	0
Nachricht	0	0	0	0	0	0	0	0	0	1
wiso	1	0	0	0	0	0	0	0	0	0
fraget	0	0	1	0	0	0	0	0	0	0
sonthaya	0	0	0	1	0	0	0	0	0	0
involviert	0	0	0	0	0	0	1	0	0	0
gschwüschterti	0	0	0	0	0	0	0	1	0	0
umgahsch	0	1	0	0	0	0	0	0	0	0
schätzes	0	0	0	0	0	0	0	1	0	0
sowiet	1	0	0	0	0	0	0	0	0	0
mensch	0	1	0	0	0	0	0	0	1	0
weh	0	0	1	0	0	1	0	0	0	0
brutal	0	0	0	0	0	0	1	0	0	0
maschine	0	0	0	1	0	0	0	0	0	0
neui	0	0	0	0	1	0	0	0	0	0
geschäft	0	0	0	0	0	0	0	0	0	1
weissi	0	0	0	0	1	0	0	0	0	0
gnau	0	0	0	0	0	1	0	0	1	0
mönet	0	0	0	0	0	0	0	0	1	0
etwa	0	0	0	0	0	2	0	0	0	0
usa	0	0	0	0	0	0	0	0	0	2
Wer	0	0	0	1	0	0	0	0	0	0
erlaubed	0	0	0	0	1	0	0	0	0	0
frechheit	0	0	0	0	0	0	1	0	1	0
riese	0	0	0	0	0	0	0	0	0	1
programiert	1	0	0	0	0	0	0	0	0	0
blick	0	0	0	0	0	0	0	1	0	0
Stoht	0	0	0	0	0	0	0	0	0	1
gschaft	0	1	0	0	0	0	0	0	0	0
hanis	0	0	1	0	0	0	0	0	0	0
fit	0	0	0	0	0	0	0	0	1	0
einigermasse	0	0	0	0	0	0	0	0	0	1
schwiz	0	0	0	0	0	0	1	0	0	0
mitbringe	0	0	0	0	1	0	0	0	0	1
müehsam	0	1	0	0	0	0	0	0	0	0
hoffed	1	0	0	0	0	0	0	0	0	0
warteder	0	0	0	1	0	0	0	0	0	0
Miete	0	0	0	0	0	1	0	0	0	0
macheder	0	0	0	0	0	0	0	0	1	0
schlussendli	0	0	0	0	0	0	0	0	1	0
politiker	0	1	0	0	0	0	0	0	0	0
Deswegen	0	0	0	0	0	1	0	0	0	0
Tag	0	0	0	0	1	0	0	0	1	1
brachte	0	0	0	0	0	1	0	0	0	0
Lachen	0	0	0	0	0	0	0	1	0	0
Denkes	0	1	0	0	0	0	0	0	0	0
chrieg	0	0	0	0	1	0	0	0	0	0
jemols	0	0	0	0	0	0	0	1	0	0
Hehe	0	0	1	0	0	0	0	0	0	0
hoffnungslosgescheiterT	0	0	0	0	0	0	0	1	0	0
chrafttraining	0	0	0	0	0	0	0	0	0	1
input	0	1	0	0	0	0	0	0	0	0
Anschinend	0	0	0	0	0	0	0	0	0	1
test	0	0	0	0	0	1	0	0	0	0
sinn	0	1	1	0	0	0	0	0	0	0
ähnlich	0	0	0	0	0	0	0	0	0	1
mues	0	0	0	1	0	1	0	0	0	0
schadet	0	0	0	0	0	0	0	0	1	0
üebt	0	0	0	0	0	0	0	0	0	1
Nr	0	0	0	0	0	0	0	0	0	1
mitmache	0	0	0	0	1	0	0	0	0	0
uffahrtslauf	0	0	0	0	0	1	0	0	0	0
Überle	0	0	0	0	0	0	0	0	0	1
understütze	0	0	1	0	0	0	0	0	0	0
chnü	0	0	0	1	0	0	0	0	0	0
Muskelufbau	0	0	0	0	0	0	1	0	0	0
wegbringe	0	0	0	0	0	0	0	0	1	0
erguss	0	0	0	0	0	0	0	0	0	1
ageh	0	0	0	1	0	0	0	0	0	0
richtwert	0	0	0	0	1	0	0	0	0	0
Hend	0	0	0	0	0	0	0	0	1	0
öppus	0	0	0	1	0	0	0	0	0	0
nomol	1	0	0	0	2	0	0	0	1	0
mitenand	0	0	0	0	1	0	0	0	0	0
vip-bereich	0	0	0	0	0	0	1	0	0	0
eigach	0	1	0	0	0	0	0	0	0	0
Hahahaha	0	0	1	0	2	0	0	0	0	0
fühlt	0	1	0	0	0	1	0	0	0	0
ufs	0	0	0	0	0	0	0	0	0	1
chäller	0	0	0	1	0	0	0	0	0	0
österriechische	0	0	0	0	1	0	0	0	0	0
emne	0	0	0	0	0	1	0	0	0	0
8	0	0	1	0	0	0	1	0	1	0
emojiQglowingStar	0	0	0	0	2	0	0	0	0	0
johreshoroskop	0	1	0	0	0	0	0	0	0	0
gugge	0	1	0	0	0	0	0	0	0	0
major	0	0	0	0	1	0	0	0	0	0
emojiQgrimacingFace	0	0	0	3	0	0	0	0	0	0
neu	0	0	0	0	0	0	1	0	0	0
wiehnacht	0	0	0	0	0	0	0	0	1	0
Zwüsche	0	0	0	0	0	0	0	0	0	1
keini	0	0	1	0	0	0	0	0	0	0
uns	0	0	1	1	0	0	0	0	0	0
Jooo	0	0	0	0	0	0	0	0	1	0
brief	0	0	1	0	0	0	0	0	0	0
mfk	0	0	0	0	0	0	0	0	1	0
Findsch	0	0	1	0	0	0	0	0	0	0
emojiQclinkingBeerMugs	0	1	0	1	0	0	0	0	0	0
pardey	0	0	0	0	0	0	0	1	0	0
schätzeli	0	0	1	0	0	0	0	0	0	0
emojiQkissingFaceWithClosedEyes	0	0	0	0	0	1	0	0	0	0
Unvergesslichi	0	0	0	0	0	0	0	0	0	1
schiss	2	0	0	0	1	0	0	0	0	0
här	0	1	0	0	1	0	0	0	0	0
däm	0	0	0	0	0	1	0	0	0	0
kompanie	0	0	0	0	0	0	0	0	1	0
eusere	0	0	0	0	0	0	0	0	0	1
Müesse	0	1	0	0	0	0	0	0	0	0
füür	0	0	0	0	0	0	0	1	0	0
august	0	0	0	0	0	0	0	0	1	0
1.	0	0	0	0	0	0	0	0	0	1
europapark	0	0	0	0	0	0	1	0	0	0
emojiQexpressionlessFace	0	0	0	0	1	0	0	0	0	0
zyt	0	0	0	0	0	0	0	1	0	0
septämber	0	0	0	0	0	0	0	0	1	0
UO	0	0	0	0	0	0	0	0	1	0
gsuech	1	0	0	0	0	0	0	0	0	0
schrie	0	0	1	0	0	0	0	0	0	0
biere	0	0	0	0	0	0	0	1	0	0
guantanamo	0	0	0	0	0	0	0	0	1	0
legendäre	0	0	0	0	0	0	0	0	0	1
grenos	0	0	0	1	0	0	0	0	0	0
inf	0	0	0	0	1	0	0	0	0	0
Dr	0	0	0	0	0	0	0	0	0	1
gmäldet	0	0	0	0	0	0	0	0	1	0
schnee	0	0	0	0	0	0	0	0	0	1
Wussten	0	0	2	0	0	0	0	0	0	0
geburtstag	0	0	0	0	0	0	1	0	1	0
Schad	1	0	0	0	1	0	0	0	0	0
emojiQconfettiBall	0	1	0	0	0	0	0	0	0	0
emojiQbeerMug	0	0	0	1	0	0	0	0	0	0
hard	0	0	0	0	0	1	0	0	0	0
party	0	0	0	0	0	0	1	0	0	0
vornimmsch	0	1	0	0	0	0	0	0	0	0
schaut	0	0	0	2	0	0	0	0	0	0
runter	0	0	0	0	2	0	0	0	0	0
gut	0	0	1	0	0	0	0	0	1	2
beahtreit	1	0	0	0	0	0	0	0	0	0
kadi	0	0	0	0	0	0	0	0	1	0
uflösig	0	1	0	0	0	0	0	0	0	0
ahgschisse	0	0	0	0	0	0	0	1	0	0
Biere-style	0	0	0	0	0	1	0	0	0	0
Gratuliere	0	0	0	0	0	0	0	0	0	1
Find	0	0	0	0	0	0	0	1	0	0
badge	0	0	0	0	0	0	0	0	0	1
emojiQsleepingFace	0	0	0	0	1	0	0	0	0	0
under	0	0	0	0	0	0	1	0	0	0
ume	0	1	0	0	1	0	0	0	0	0
niemert	0	0	1	0	0	0	0	0	0	0
Jean-pierre	0	0	0	0	0	0	0	0	1	0
kannst	0	1	0	0	0	0	0	0	0	0
bewegen	0	0	1	0	0	0	0	0	0	0
dazu	0	0	0	1	0	0	0	0	0	0
jean-pierre	0	0	0	0	1	0	0	0	0	0
schawi	0	0	0	0	0	0	1	0	0	0
märk	0	0	0	0	0	0	0	0	0	1
schauen	1	1	0	0	0	0	0	0	0	0
evtl.	0	1	0	0	0	0	0	0	0	0
Dann	0	0	0	0	2	0	0	0	0	0
schreiben	0	0	0	0	0	0	0	0	0	1
mitere	0	0	0	1	0	0	0	0	0	0
täg	0	0	0	0	1	0	0	0	0	0
usrite	0	1	0	0	0	0	0	0	0	0
Würschmer	0	0	0	0	0	0	0	0	1	0
Chas	0	1	0	0	0	0	0	0	0	0
emojiQumbrellaWithRainDrops	0	0	1	0	0	1	0	0	0	0
regnets	0	0	0	0	0	0	0	1	0	0
ehrlichxeit	0	0	0	0	0	0	0	0	1	0
drah	0	1	0	0	0	0	0	0	0	0
schuel	0	0	1	0	0	0	0	0	0	0
hütt	0	0	0	0	0	1	1	0	0	0
miich	0	0	0	0	0	0	1	0	0	0
Erinner	0	0	0	0	0	0	0	1	0	0
cuul	0	1	0	0	0	0	0	0	0	0
rooster	0	0	0	0	0	0	1	0	0	0
Neii	0	0	0	0	0	0	0	0	1	0
xeene	0	0	1	0	0	0	0	0	0	0
Kei	0	0	0	0	0	1	0	0	0	0
gfrögt	0	0	0	0	0	0	0	1	0	0
patrizia	0	0	0	0	0	0	0	0	0	1
Gell	0	0	0	0	2	0	0	0	0	0
szene	0	0	0	0	0	1	0	0	0	0
beschte	0	0	0	0	0	0	1	0	1	0
kennt	0	0	0	0	0	0	0	1	1	0
loreal	0	1	0	0	0	0	0	0	0	0
biispiil	0	0	0	0	1	0	0	0	0	0
wött	0	1	1	0	0	0	0	0	0	0
Cuul	0	0	0	0	0	1	0	0	0	0
träffeder	0	0	0	0	0	0	0	0	0	1
holls	0	0	0	0	0	0	0	1	0	0
noiz	0	1	0	0	0	0	0	0	0	0
gülsha	0	0	0	0	0	1	0	0	0	0
H	0	0	0	0	0	0	1	0	1	0
drufstaj	0	0	0	0	0	0	0	0	0	1
helfe	0	0	1	0	0	0	0	0	0	0
bisi-wätter	0	0	0	0	0	0	1	0	0	0
spass	0	0	0	0	0	0	0	0	0	1
gfroit	0	1	0	0	0	0	0	0	0	0
Etz	0	0	0	1	1	1	0	0	0	0
doofchopf	0	0	1	0	0	0	0	0	0	0
zwölfi	0	0	0	0	0	1	0	0	0	0
pünktlich	0	0	0	0	0	0	0	0	1	0
Wär	0	0	0	0	1	0	0	0	0	0
16:40	0	0	0	0	0	0	0	0	1	0
staaht	1	0	0	0	0	0	0	0	0	0
tür	0	1	0	0	0	0	0	0	0	0
xee	0	0	0	0	0	1	0	0	0	0
gläse	1	0	0	0	0	0	0	0	0	0
Häsch	0	1	0	0	2	0	0	0	0	0
Dafuq	0	0	0	0	0	0	0	1	0	0
joeana	0	0	0	0	0	1	0	0	0	0
meeeeeega	0	0	0	0	0	0	0	0	0	1
chönnd	0	0	0	0	0	0	1	0	0	0
frei	0	0	0	0	0	0	0	0	1	0
27	0	0	0	0	0	0	0	0	0	1
konzert	0	0	0	0	1	0	0	0	0	1
amne	0	0	0	0	0	1	0	0	0	0
chönnted	0	0	0	0	0	0	0	0	1	0
bitz	0	0	0	0	0	1	0	0	0	0
Schisst	0	0	0	0	0	0	0	0	1	0
Bitte	0	0	0	1	0	0	0	0	0	0
emojiQsmilingFaceWithHalo	0	0	0	0	0	0	0	1	0	0
Oooooh	0	0	0	0	0	0	0	0	1	0
usgange	0	2	0	0	0	0	0	0	0	0
schlaafsch	0	0	0	0	0	0	0	0	1	0
poste	0	0	0	0	1	0	0	0	0	0
totsch	0	0	0	0	0	1	0	0	0	0
ooooh	0	0	0	0	0	0	0	0	0	1
soll	0	0	0	1	0	0	0	0	0	0
Wahrscheinlich	0	0	0	0	0	0	1	0	0	0
ankommen	0	0	0	0	0	0	0	1	0	0
tagen	0	0	0	0	0	0	0	0	1	0
brunnenweg	0	0	1	0	0	0	0	0	0	0
Hunden	0	0	0	0	0	1	0	0	0	0
stellst	0	1	0	0	0	0	0	0	0	0
morgen	0	0	0	1	1	0	0	0	0	0
Weckst	0	0	0	0	0	0	0	1	0	0
schlafen	0	0	0	0	0	0	0	0	0	1
Person	0	0	0	0	0	1	0	0	0	0
demente	0	0	0	0	0	0	1	0	0	0
alte	0	0	0	0	0	0	0	0	1	0
Wunsch	0	1	0	0	0	0	0	0	0	0
Mein	0	0	1	0	0	0	0	0	0	0
anstrengend	0	0	0	0	0	0	1	0	0	0
hammer	0	0	0	0	0	0	0	1	0	0
sagst	0	0	0	0	1	0	0	0	0	0
verstehe	0	0	0	0	0	0	0	1	1	0
Praxis	0	0	0	0	0	0	1	0	0	0
bist	0	0	0	0	0	0	0	2	0	0
klicken	1	0	0	0	0	0	0	0	0	0
button	0	1	0	0	0	0	0	0	0	0
einen	0	0	1	0	0	0	0	0	0	0
konnte	0	0	0	0	1	0	0	0	0	0
gesperrt	0	0	0	0	0	0	0	1	0	0
internet	0	0	0	0	0	0	0	0	1	0
einmal	0	0	0	1	0	0	0	0	0	0
Zuerst	0	0	0	0	1	0	0	0	0	0
sorgen	0	0	0	0	0	0	1	0	0	0
keine	0	0	0	0	0	0	0	1	0	0
Angst	0	0	0	0	0	1	0	0	0	0
schafst	1	0	0	0	0	0	0	0	0	0
Versuche	0	0	0	0	0	1	0	0	0	0
sooooo	0	0	0	0	0	0	0	0	1	0
Schaust	0	0	1	0	0	0	0	0	0	0
Guten	0	0	0	0	0	1	0	0	0	0
znacht	0	0	1	0	0	0	0	0	1	0
19.30	0	0	0	0	0	0	0	0	0	1
Variante	0	0	0	1	0	0	1	0	0	0
beginne	0	0	0	0	0	0	0	1	0	0
Gefühlen	0	0	0	0	0	0	0	0	1	0
negativen	0	0	0	0	0	0	0	0	0	1
bestimmst	1	0	0	0	0	0	0	0	0	1
muss	0	0	0	0	2	0	0	0	0	1
aufstehen	0	0	0	0	0	1	0	0	0	0
morgens	0	0	0	0	0	0	1	0	0	0
umgestellt	0	0	0	1	0	0	0	0	0	0
anderen	0	0	0	0	1	0	0	0	0	0
einem	0	0	0	0	0	0	0	0	1	0
von	0	0	0	0	1	0	0	0	0	2
möchte	1	0	0	0	0	0	0	0	0	0
zumtung	0	0	0	0	0	1	0	0	0	0
Mamikuss	0	0	0	0	0	0	0	0	1	0
aufgefallen	1	0	0	0	0	0	0	0	0	0
grade	0	1	0	0	0	0	0	0	0	0
izzie	0	0	0	0	1	0	0	0	0	0
emojiQhouseBuilding	0	0	0	0	0	0	0	0	1	0
emojiQprincess	0	0	0	0	0	0	0	0	0	1
Gäll	0	0	0	1	0	1	0	0	0	0
machst	0	1	0	0	0	0	0	0	0	0
Herzen	0	0	0	0	0	0	0	0	1	0
igfalle	1	0	0	0	0	0	0	0	0	0
debii	0	0	1	0	0	0	0	0	0	0
pudeli	0	0	0	1	0	0	0	0	0	0
chline	0	0	0	0	1	0	0	0	0	0
gesehen	1	0	0	0	0	0	0	0	0	0
Habe	0	1	0	0	0	0	0	0	0	0
Fieber	0	0	0	1	0	0	0	0	0	0
habe	0	0	0	0	0	0	2	0	0	0
gegeben	0	1	0	0	0	0	0	0	0	0
Margarita	0	0	0	0	0	1	0	0	0	0
anrufst	0	0	0	0	0	0	1	0	0	0
gesagt	1	0	0	0	0	0	0	0	0	0
comebox	0	1	0	0	0	0	0	0	0	0
margarita	0	0	0	0	1	0	0	0	0	0
darauf	1	0	2	0	0	0	0	0	0	0
Warte	0	0	1	0	0	0	0	0	0	0
röntgen	0	0	0	1	0	0	0	0	0	0
dran	0	0	0	0	0	1	0	0	0	0
Komme	0	0	0	0	0	0	0	1	0	0
wännd	0	0	0	1	0	0	0	0	0	0
babushka	0	0	0	0	0	0	0	1	0	0
Kannst	0	0	0	1	0	0	0	0	0	0
En	0	0	0	0	0	0	0	0	1	0
gschribe	3	0	0	0	0	0	0	0	0	0
schue	0	0	0	0	0	0	0	1	0	0
bewundere	1	0	0	0	0	0	0	0	1	0
dasichs	0	0	1	0	0	0	0	0	0	0
münche	0	0	0	0	0	0	0	0	0	1
motiviert	0	0	0	0	1	0	0	0	0	0
froit	0	1	0	0	0	1	0	0	0	0
meint	1	0	0	0	0	0	0	0	0	0
ässe	0	0	0	0	1	0	1	0	0	0
gschwind	0	0	0	0	0	0	0	0	1	0
luegt	1	0	0	0	0	0	0	0	0	0
zerscht	0	0	0	0	0	0	0	0	0	1
xeh	2	0	0	0	0	0	0	0	0	0
daddy	0	1	0	0	0	0	0	0	0	0
Hoi	0	0	0	1	0	0	0	0	1	1
gschickz	0	0	0	0	0	1	0	0	0	0
lebenslauf	0	0	0	0	0	0	1	0	0	0
fühlsch	0	0	0	0	0	0	0	0	0	1
choennt	0	0	1	0	0	0	0	0	0	0
allei	0	1	0	0	0	0	0	1	0	0
gwunderet	2	0	0	0	0	0	0	0	0	0
hami	0	1	0	0	0	0	0	0	0	0
ischmi	0	0	0	0	0	0	0	1	0	0
vipin	0	0	0	0	0	0	0	0	1	0
abote	1	0	0	0	0	0	0	0	0	0
Hoii	0	0	0	0	0	1	1	0	0	0
zgfühl	0	1	0	0	0	0	0	0	0	0
iscanne	0	1	0	0	0	0	0	0	0	0
coole	0	0	0	1	0	0	0	0	0	0
irahme	0	0	0	0	0	1	0	0	0	0
original	0	0	0	0	0	0	1	0	0	0
mitgno	0	0	0	0	0	0	1	0	0	0
koffer	0	0	0	0	0	0	0	1	0	0
kappa	0	0	0	0	0	0	0	0	1	0
schwarzi	0	0	0	0	0	0	0	0	0	1
lernstress	0	0	0	0	0	0	0	1	0	0
deko	0	0	0	0	0	0	1	0	0	0
wand	0	0	0	0	0	0	0	1	0	0
shlechts	0	1	0	0	0	0	0	0	0	0
soes	0	0	1	0	0	0	0	0	0	0
:-D	0	0	0	3	0	0	1	0	0	0
Au	0	0	0	0	0	0	0	0	1	0
redactedQ10tokens51characters	0	0	0	0	1	0	0	0	0	0
Wuhui	0	0	0	0	0	0	0	0	1	0
wissen	0	1	1	0	0	0	0	0	0	0
redactedQ5tokens40characters	0	0	0	0	1	0	0	0	0	0
chalt	0	0	0	0	0	0	0	1	0	0
pump	0	0	1	0	0	0	0	0	0	0
muscle	0	0	0	1	0	0	0	0	0	0
combat	0	0	0	0	0	1	0	0	0	0
body	0	0	0	0	0	0	1	0	0	0
Hofft	0	1	0	0	0	0	0	0	0	0
emojiQcookie	0	0	3	0	0	0	0	0	0	0
shick	0	0	0	0	0	0	0	1	0	0
kekse	0	0	0	0	0	0	0	0	1	0
überein	0	0	0	0	0	0	0	0	0	1
gegeposition	0	0	0	0	0	0	1	0	0	0
meind	0	0	0	0	0	0	0	1	0	0
liit	1	0	0	0	0	1	0	0	0	0
mögliche	0	1	0	0	0	0	0	0	0	0
bereich	0	0	0	1	0	0	0	0	0	0
überhaupt	0	0	0	0	0	1	1	0	0	0
öbs	0	0	0	0	0	0	1	0	0	0
erkunde	0	0	0	0	0	0	0	1	0	0
azeigt	1	0	0	0	0	0	0	0	0	0
Unds	0	0	0	1	0	0	0	0	0	0
redactedQ7tokens41characters	0	0	1	0	0	0	0	0	0	0
dialekt	0	0	0	0	0	0	1	0	0	0
englishe	0	0	0	0	0	0	0	1	0	0
spöter	0	0	0	0	0	2	0	0	0	0
10	0	0	0	0	0	0	0	1	0	0
texas	0	0	0	0	0	0	0	0	0	1
undershribe	1	0	0	0	0	0	0	0	0	0
shlau	1	0	0	0	0	0	0	0	0	0
Weiss	0	0	0	0	1	0	0	0	0	0
überwached	0	0	0	0	0	1	0	0	0	0
48	0	0	0	0	0	0	0	1	0	0
nechshte	0	0	0	0	0	0	0	0	1	0
überzügt	1	0	0	1	0	0	0	0	0	0
emojiQhocho	0	0	0	0	0	0	0	1	0	0
:-P	0	0	0	0	0	0	0	1	0	2
machsh	0	0	0	0	0	0	1	0	0	0
gash	0	0	0	0	0	0	0	0	1	1
Wohii	0	0	0	0	0	0	0	0	0	1
glaubich	1	0	0	0	0	0	0	0	0	0
Vorallem	0	1	0	0	0	0	0	0	0	0
redactedQ8tokens51characters	0	0	1	0	0	0	0	0	0	0
shake	0	0	0	1	0	0	0	0	0	0
quark	0	0	0	0	0	0	0	0	1	0
betti	0	0	0	0	0	0	0	0	1	0
wünsh	0	0	0	1	0	0	0	0	0	0
akzeptabel	0	0	0	0	0	0	0	1	0	0
gangich	0	0	0	1	0	0	0	0	0	0
usxeht	0	0	0	0	1	0	0	0	0	0
abgno	0	0	0	0	0	1	0	0	0	0
entweder	0	0	0	1	0	0	0	0	0	0
abneh	0	0	0	0	0	0	1	0	0	0
mitem	0	1	0	0	0	0	0	1	0	0
irgendwenn	0	0	0	0	0	1	0	0	1	0
Muhahaha	0	0	0	0	0	0	1	0	0	0
redactedQ24tokens123characters	0	0	0	0	0	0	0	0	1	0
redactedQ9tokens53characters	0	0	0	0	0	0	0	0	0	1
gleit	1	0	0	0	0	0	0	0	1	0
Natürli	0	0	1	0	0	0	0	0	0	0
obere	0	0	0	1	1	0	0	0	0	0
trizeps	0	0	0	0	0	0	1	0	0	0
bizeps	0	0	0	0	0	0	0	0	1	0
reeecht	0	1	0	0	0	0	0	0	0	0
bimer	0	0	1	0	0	0	0	0	0	0
machbar	0	0	0	0	1	0	0	0	0	0
wider	0	0	0	0	0	0	0	1	0	0
arbeit	0	0	0	0	0	1	0	0	0	0
klingt	0	0	0	0	0	0	0	1	0	0
trainiert	1	0	0	0	0	0	0	0	0	0
mentig	0	0	0	0	1	0	1	0	0	0
pastor	0	1	0	0	0	0	0	0	0	0
rory	0	0	0	0	1	0	0	0	0	0
iplant	0	0	0	0	0	0	0	0	0	1
marischa	0	0	1	0	0	0	0	0	0	0
Madame	0	0	0	1	0	0	0	0	0	0
ernehrig	0	0	0	0	0	0	1	0	0	0
sheiteret	0	0	0	0	0	0	0	0	1	0
drastish	0	0	1	0	0	0	0	0	0	0
enzym	0	0	0	0	1	0	0	0	0	0
abbau	0	0	0	0	0	1	0	0	0	0
fleish	0	0	0	0	0	0	1	0	0	0
vegi	0	0	0	0	0	0	0	0	0	1
;-)	0	0	0	0	1	2	2	2	1	1
wasich	0	0	0	0	1	0	0	0	0	0
gyno	0	0	0	0	0	0	0	1	0	0
mush	0	1	0	0	1	0	0	0	0	0
redactedQ7tokens43characters	0	0	0	0	0	1	0	0	0	0
holsh	0	0	0	0	0	0	0	0	0	1
tsheggt	1	0	0	0	0	0	0	0	0	0
jogge	0	0	0	0	0	0	0	1	0	0
Abxeh	0	1	0	0	0	0	0	0	0	0
lifere	0	0	0	0	1	0	0	0	0	0
gwünshte	0	0	0	0	0	0	1	0	0	0
Wür	0	0	0	0	0	0	0	0	0	1
squate	0	0	0	0	0	1	0	0	0	0
knicked	0	0	0	0	0	0	0	0	0	1
Xeht	0	0	0	0	0	0	1	0	0	0
herzshläg	0	0	0	0	0	0	0	0	1	0
mine	0	0	0	0	0	0	0	0	0	2
sport	1	0	0	0	0	1	0	0	0	0
wenig	0	1	0	0	0	0	0	1	0	0
würklich	0	0	0	1	0	0	0	0	0	0
allgemeinheit	0	0	0	0	1	0	0	0	0	0
Wtf	0	0	0	0	0	0	0	0	1	0
abotte	1	0	0	0	0	0	0	0	0	0
gredet	0	0	0	0	0	0	0	2	0	0
shwirig	0	0	0	1	0	0	0	0	0	0
Mhhh	0	0	0	0	0	0	0	1	0	0
Sehr	0	0	0	1	0	0	0	0	0	0
Fürs	0	0	0	0	0	0	0	0	1	0
Top	0	0	0	0	1	0	0	0	0	0
Panem	0	0	0	0	0	0	1	0	0	0
lern	0	0	0	0	0	0	0	0	0	1
tönd	0	0	0	1	0	0	0	0	0	0
