	0	1	2	3	4	5	6	7	8	9
redactedQ8tokens38characters	0	0	0	0	1	1	1	2	0	2
redactedQ4tokens12characters	0	0	0	0	1	0	0	1	0	0
vater	0	2	0	0	0	0	0	0	0	0
lebe	0	0	0	1	1	0	0	0	0	0
zruggshriiba	0	1	0	0	0	0	0	0	0	0
aifach	0	0	0	0	0	1	0	0	0	0
dialog	0	0	0	0	0	0	2	0	0	0
emojiQastonishedFace	0	0	0	0	0	0	0	0	0	1
redactedQ12tokens62characters	0	0	0	0	0	1	0	0	0	0
brutala	0	0	0	0	0	0	0	0	0	1
dahome	0	0	0	1	0	0	0	0	0	0
Nd	0	0	0	0	0	0	0	0	1	0
bemerka	0	1	0	0	0	0	0	0	0	0
shaiSse	0	0	0	1	0	0	0	0	0	0
läbba	0	0	0	1	0	1	0	0	1	0
~	0	0	0	0	0	1	0	0	0	0
redactedQ14tokens67characters	0	0	0	0	0	0	0	1	0	0
Perfeckt	0	0	0	0	0	0	0	0	1	0
wüssa	0	0	0	0	0	0	1	0	0	0
wilsh	0	0	0	0	0	0	0	1	0	0
gl	1	0	0	0	0	0	0	0	0	0
normaler	0	0	0	1	0	0	0	0	0	0
redactedQ13tokens81characters	0	0	0	0	0	0	0	1	0	0
ainiges	0	0	0	0	0	0	0	0	0	1
umabefähla	0	0	0	1	0	0	0	0	0	0
redactedQ10tokens59characters	0	0	0	0	0	0	1	0	0	0
muash	0	0	0	0	0	0	0	0	0	1
gshiid	0	1	0	0	0	0	0	0	0	0
gönnsh	0	0	0	0	1	0	0	0	0	0
luagsh	0	0	0	0	0	0	0	1	0	0
dia	0	0	0	0	0	0	0	0	1	0
bezüchig	0	0	0	0	0	0	0	0	0	1
ahtua	0	0	0	0	1	0	0	0	0	0
würrsh	0	0	0	0	0	1	0	0	0	0
erlaubniss	0	0	0	0	0	0	0	1	0	0
mainsh	0	0	0	1	0	0	0	0	0	0
Nid	0	0	0	0	0	1	0	1	0	0
schwanger	1	0	0	0	0	0	1	0	0	0
werda	0	0	0	0	0	0	0	1	0	0
mitkriagt	0	0	1	0	0	0	0	0	0	0
cousin	0	1	0	0	0	0	1	0	0	0
schwiili	0	0	0	0	1	0	0	0	0	1
mora	0	0	0	0	0	0	1	0	0	0
konfirmation	0	0	0	0	0	0	0	1	0	0
ishs	0	0	0	0	0	1	0	0	0	0
andera	0	0	0	0	0	0	0	1	0	0
dialekt	0	0	0	0	0	0	0	0	1	0
maha	0	0	0	1	0	0	1	0	0	0
redactedQ3tokens27characters	0	0	0	0	0	0	1	0	0	0
know	0	0	0	0	0	0	0	1	1	0
Übermässigi	0	0	0	0	0	0	1	0	0	0
schmerza	0	0	0	0	0	0	0	1	0	0
redactedQ7tokens46characters	0	0	0	0	0	0	0	0	0	1
liab	0	0	1	0	0	0	0	0	0	0
nia	0	1	0	0	0	0	1	0	0	0
irgendöppis	0	0	1	0	0	0	0	1	0	0
böses	0	0	0	0	0	1	0	0	0	0
könnt	0	0	0	0	0	0	0	1	0	0
redactedQ4tokens34characters	0	0	0	1	0	0	0	0	0	0
Waish	0	0	0	0	0	0	0	1	0	0
muas	0	0	0	0	0	0	0	0	0	1
bruader	0	0	1	0	0	0	0	0	0	0
schwöster	0	0	0	0	0	0	0	1	0	0
baidi	0	0	1	0	0	0	0	0	0	0
schissish	0	0	0	0	1	0	0	0	0	0
klaar	0	0	0	0	0	0	0	1	0	0
yatzy	0	0	2	0	0	0	0	0	0	0
redactedQ17tokens115characters	0	0	0	0	0	0	1	0	0	0
Mhm	0	0	0	0	1	1	1	2	2	1
diä	2	0	0	0	0	1	0	0	0	0
person	0	1	0	0	0	0	0	0	0	0
liebt	0	0	1	3	0	0	0	0	0	0
öb	0	0	0	0	0	1	0	0	1	1
früntschaftlich	0	0	0	0	0	0	1	0	0	0
öder	0	0	0	0	0	0	0	1	0	0
schu	0	0	1	0	0	0	0	0	0	1
boda	0	0	0	0	1	0	0	0	0	0
ischr	0	0	0	0	0	0	0	1	0	0
iwia	0	0	0	0	0	0	0	0	1	0
redactedQ16tokens74characters	0	0	1	0	0	0	1	0	0	1
warti	0	0	0	0	0	0	0	0	0	1
kusch	0	1	0	0	0	0	0	0	0	0
waisch	0	0	0	0	1	0	0	0	0	0
glauba	0	0	0	0	0	0	0	0	1	0
FÜR	0	1	0	0	0	0	0	0	0	0
IMMER	0	0	1	0	0	0	0	0	0	0
danka	0	0	0	0	0	0	3	0	0	0
diar	0	0	1	0	0	0	0	0	0	0
befründet	0	0	0	1	0	0	0	0	0	0
ti	0	0	0	0	0	0	0	0	1	0
sas	0	0	0	0	0	0	0	0	0	1
schrank	0	0	1	0	0	0	0	0	0	0
obadruf	0	0	0	1	0	0	0	0	0	0
shisha	0	0	0	0	0	1	0	0	0	0
stoht	0	0	0	0	2	0	1	0	0	0
shiSst	0	0	0	0	0	0	0	0	1	0
gföhrlich	0	1	0	0	0	0	0	0	0	0
zerstöra	0	0	0	0	1	0	0	0	0	1
Wia	0	0	0	0	0	0	1	0	0	0
wüssemer	0	0	0	1	0	0	0	0	0	0
redactedQ4tokens19characters	0	0	0	0	1	1	1	0	2	1
Hmm	0	0	0	0	0	0	2	1	0	1
hasch	0	1	0	0	0	0	0	0	0	0
hanis	0	0	0	0	0	1	1	0	0	0
eze	0	0	0	0	0	0	0	1	0	0
;P	0	0	0	0	1	0	0	0	0	0
Giamma	0	1	0	0	0	0	0	0	0	0
abgmeldet	0	0	0	1	0	0	0	0	0	0
Muesch	0	0	0	0	0	1	0	0	0	0
Quirli	0	0	0	0	0	0	0	0	1	0
abmache	0	0	0	0	0	0	0	0	0	1
date	0	0	1	0	0	0	0	0	0	0
datebank	0	0	0	0	1	0	0	0	0	0
dropbox	0	0	0	0	0	0	0	0	0	1
sir	1	0	0	0	0	0	0	0	0	0
chind	0	0	1	1	0	0	0	0	0	0
nennt	0	0	0	1	0	0	0	0	0	0
redactedQ21tokens104characters	0	0	0	0	0	0	0	0	1	0
DIE	0	0	0	0	0	0	0	0	0	1
momentan	0	1	1	0	0	0	0	0	0	0
affolterestaht	0	0	0	0	1	0	0	0	0	0
türstörig	0	0	0	0	0	0	0	0	1	0
yvy	1	0	0	0	0	0	0	0	0	0
usegheit	0	1	0	0	0	0	0	0	0	0
redactedQ15tokens75characters	0	0	0	0	0	1	0	0	0	0
redactedQ8tokens35characters	0	0	0	0	0	0	0	1	0	1
gnueg	0	1	1	0	0	0	1	0	0	0
hetted	0	0	0	0	1	0	0	0	0	0
verhängt	0	0	0	0	0	0	0	1	0	0
gratuliered	0	1	0	0	0	0	0	0	0	0
jose	0	0	0	1	0	0	0	0	0	0
okee	0	0	0	0	0	0	0	0	0	1
sale	0	0	1	0	0	0	0	0	0	0
boohoo	0	0	0	0	1	0	0	0	0	0
Tier	0	0	0	0	0	0	0	0	1	0
vorher	0	1	1	0	0	0	0	0	0	0
crepe	0	0	0	1	0	0	0	0	0	0
getränk	0	0	0	0	0	0	0	0	1	0
kiosk	0	0	0	0	1	0	0	0	0	0
Mhmm	0	0	0	0	0	1	0	0	0	0
Hani	0	0	0	0	0	0	1	0	0	0
fb	0	0	0	0	0	1	0	0	0	0
bringt	0	0	0	0	0	0	1	0	0	0
Slavistik	1	0	0	0	0	0	0	0	0	0
übli	0	1	0	0	0	0	0	0	0	0
Koma	0	0	0	0	1	0	0	0	0	0
suufe	0	0	0	0	0	1	0	0	0	0
etc	0	0	0	0	0	0	2	0	0	0
emojiQsmilingCatFaceWithHeartShapedEyes	0	0	0	0	7	0	1	1	0	0
üebe	0	0	1	0	0	0	0	1	0	0
abstelle	0	0	0	0	0	1	0	0	0	0
einstellungen	0	0	0	0	0	0	1	0	0	0
finds	0	0	0	0	0	0	0	0	0	1
duolingo	0	0	0	0	1	0	0	0	0	0
süchtig	0	0	0	0	0	1	0	0	0	0
statt	0	0	0	0	0	1	0	0	0	0
regnets	0	0	0	0	0	0	0	0	0	1
anschinend	0	1	1	0	0	0	0	0	0	0
bizli	0	0	0	0	1	0	0	0	0	0
allergisch	0	0	0	0	0	1	0	0	0	0
latex	0	0	0	0	0	0	0	1	0	0
ufhör	0	1	0	0	0	0	0	0	0	0
spiele	0	0	1	0	0	0	0	1	0	0
basel	0	0	0	0	0	0	1	0	0	0
ufhöred	0	1	0	0	0	0	0	0	0	0
dasd	0	0	0	1	0	0	0	0	0	0
graziella	0	0	0	0	0	0	0	1	0	0
njaaaa	0	0	0	0	1	0	0	0	0	0
menno	0	0	0	0	0	2	0	0	0	0
chöm	0	0	0	0	0	0	1	0	0	0
nöchst	0	0	0	0	0	0	0	1	0	0
verbindet	0	0	0	0	1	0	0	0	0	0
ganzes	0	0	0	0	0	0	0	0	1	0
hät	0	0	2	1	2	1	4	1	0	1
8i	0	0	0	0	1	0	0	0	0	0
chönne	0	0	0	0	0	1	0	1	0	0
züri	0	0	0	0	0	0	1	1	0	1
blibe	0	0	0	0	0	0	0	0	0	1
ufladepack	0	0	0	1	0	0	0	0	0	0
Serie	0	0	0	0	0	0	0	0	0	1
rest	0	0	1	0	0	0	0	0	1	0
chips	0	0	0	0	0	1	0	0	0	0
frässe	0	0	0	0	0	0	0	1	0	0
unnötigi	0	0	0	0	0	0	0	0	0	1
Gleis	0	0	1	0	0	0	0	0	0	0
sichtbar	0	0	0	0	1	0	0	0	0	0
von	0	1	1	3	0	0	0	0	0	0
meiner	0	0	0	1	0	0	0	0	0	0
Maus	0	0	0	0	1	0	0	0	0	0
höre	0	0	0	0	0	1	0	0	0	0
Ohja	0	0	0	0	0	0	0	1	0	0
hamn	0	0	0	0	0	0	0	0	0	1
internetzeit	0	1	0	0	0	0	0	0	0	0
abgelaufen	0	0	1	0	0	0	0	0	0	0
schiesst	0	0	0	0	0	0	0	0	1	0
fleissig	0	0	0	0	0	0	0	0	0	1
ein	0	2	0	2	0	0	1	0	0	0
Schuss	0	0	0	0	1	0	0	0	0	0
weisst	0	0	0	0	0	1	0	0	0	0
Haee	0	0	0	0	0	0	0	1	0	0
Bus	0	0	0	0	0	1	0	0	0	0
verspötig	0	0	0	0	0	0	0	1	0	0
zumne	0	0	1	0	0	0	0	0	0	0
JEDES	0	0	0	0	0	0	0	0	1	0
chemt	0	0	0	1	0	0	0	0	0	0
Chasch	0	0	0	0	0	1	0	1	0	0
locker	0	0	0	0	0	0	0	1	0	0
lieber	0	1	1	0	0	0	0	1	1	1
4.	0	0	0	0	1	0	0	0	0	0
Juni	0	0	0	0	0	1	0	0	0	0
kumi	0	0	0	0	0	0	1	0	0	0
zruck	0	0	0	0	0	0	0	1	0	0
sus	1	0	0	0	0	1	1	0	0	0
alternativa	0	0	1	0	0	0	0	0	0	0
parat	0	0	0	1	0	0	0	0	0	0
wachst	0	1	0	0	0	0	0	0	0	0
redactedQ37tokens195characters	0	0	0	0	1	0	0	0	0	0
Bi	0	0	0	0	1	0	0	0	1	3
kenneglernt	0	0	0	1	0	0	0	0	0	0
verwirrt	0	0	0	0	0	0	0	0	1	0
sitation	0	0	1	0	0	0	0	0	0	0
redactedQ13tokens67characters	0	0	0	0	0	0	0	1	0	0
Din	0	0	0	0	0	0	0	0	2	0
frust	0	0	0	0	0	0	0	0	0	1
eng	0	0	0	0	1	0	0	0	0	0
All	0	0	0	0	0	0	0	0	1	0
Brb	0	0	0	0	0	0	0	1	0	0
simnlos	0	0	0	0	0	0	0	0	0	1
direkt	0	0	2	0	0	0	0	0	0	0
sunne	0	0	0	0	0	2	0	0	0	0
Mer	0	0	0	0	0	0	0	0	2	0
Nix	0	4	1	0	0	0	0	0	0	0
shriibsh	0	0	1	0	0	0	0	0	0	0
redactedQ8tokens43characters	0	0	1	1	0	0	0	0	0	0
Sho	0	0	0	0	1	0	0	0	0	0
shlimms	0	0	0	0	0	0	0	1	0	0
guete	0	2	1	0	0	0	0	0	0	1
ast	0	0	1	0	0	0	0	0	0	0
verwütshish	0	0	0	1	0	0	0	0	0	0
Gît	0	0	0	0	1	0	0	0	0	0
mix	0	0	0	0	0	1	0	0	0	0
peinlichers	0	0	0	0	0	0	1	0	0	0
wenner	0	0	0	0	0	0	0	0	1	0
bricht	0	0	0	0	0	0	0	0	0	1
luft	0	0	0	1	0	0	0	0	0	0
shleudert	0	0	0	0	1	0	0	0	0	0
wonach	0	0	0	0	0	1	0	0	0	0
nachnem	0	0	0	0	0	0	0	1	0	0
meter	0	0	0	0	0	0	0	0	0	1
mâche	0	0	1	2	0	0	0	0	0	0
Köstlich	0	0	0	0	0	0	2	0	0	0
http://www.dailymail.co.uk/news/article-NNNNNNN/Depressed-bachelor-cuts-penis-CYCLES-hospital-treatment.html	0	0	0	0	0	0	0	0	0	2
tochtr	0	1	0	0	0	0	0	0	0	0
jedes	0	0	1	0	0	0	0	0	0	0
weekend	0	1	2	1	0	0	0	0	0	0
redactedQ3tokens28characters	0	0	0	0	0	0	0	0	1	0
krankehuus	0	0	1	0	0	0	0	0	0	0
wered	0	0	0	1	0	0	0	0	0	0
chackawacka	0	0	0	0	0	0	0	0	1	0
emojiQpandaFace	0	0	0	0	0	0	0	0	0	1
schakalacka	0	1	0	0	0	0	0	0	0	0
gwünsht	0	0	0	0	0	1	0	0	0	0
chef	0	0	1	0	0	0	0	0	0	0
deff	0	0	0	1	0	0	1	0	0	0
sy	0	0	0	0	4	1	0	3	1	1
vonere	0	0	0	0	0	1	0	0	0	0
darum	0	0	0	0	0	0	0	0	1	0
nächste	0	0	0	0	0	0	0	0	1	0
tag	0	0	1	2	1	0	0	0	0	3
wettsh	0	0	0	1	0	0	0	0	0	0
deswege	0	0	0	0	0	0	1	0	0	0
emojiQhoneyPot	0	0	1	0	0	0	0	0	0	0
allergish	0	0	0	1	0	0	0	0	0	0
emojiQoctopus	0	1	0	0	0	0	0	0	0	0
überlles	0	0	1	0	0	0	0	0	0	0
lebt	0	0	0	0	1	0	0	0	0	0
chash	1	1	2	3	0	0	1	1	0	0
redactedQ5tokens17characters	0	0	0	1	0	0	1	0	0	0
redactedQ6tokens22characters	0	0	0	0	1	0	0	1	0	0
Guete	0	0	0	0	0	0	0	0	0	1
schwul	0	3	1	0	0	0	0	0	0	0
worder	0	0	1	0	0	0	0	0	0	0
schlimm	0	0	0	0	1	0	0	0	0	1
wadu	0	1	0	0	0	0	0	0	0	0
marie-lena	0	0	0	1	0	0	0	0	0	0
Wem	0	0	0	0	0	1	0	0	0	0
passt	0	0	1	0	0	1	0	0	1	0
inerr	0	1	0	0	0	0	0	0	0	0
gang	0	0	1	0	0	1	3	0	0	0
usw	0	0	0	0	1	1	1	0	0	0
Als	0	0	0	0	0	0	1	0	0	0
ziit	1	1	1	1	1	1	0	1	0	0
meeega	0	0	0	0	1	0	0	0	0	0
esch	0	0	1	0	1	2	2	1	2	1
m	0	0	0	0	0	0	0	0	1	0
wegmir	1	0	0	0	0	0	0	0	0	0
redactedQ9tokens39characters	0	0	1	0	1	1	0	0	0	0
redactedQ6tokens28characters	0	0	0	0	2	2	0	1	0	0
Wird	0	0	0	0	1	0	0	1	0	0
sii	0	0	0	0	4	0	1	1	0	1
versuech	0	0	0	0	0	0	0	1	0	0
deffsh	0	0	0	1	0	0	0	0	0	0
Anderi	0	0	0	0	0	1	0	0	0	0
troimed	0	0	0	0	0	0	0	1	0	0
devo	0	0	0	1	1	0	0	0	1	0
lievt	0	0	0	1	0	0	0	0	0	0
ya	0	0	0	0	0	1	0	0	0	0
wirs	0	0	0	0	0	0	1	0	0	0
zums	0	0	0	0	0	0	0	0	1	0
ehrlich	0	0	1	0	0	0	0	0	0	0
chance	0	0	0	0	0	0	0	0	0	1
gwünne	0	1	0	0	0	0	0	0	0	0
Ya	0	0	0	0	1	0	0	0	0	1
Shlussendlich	0	0	0	0	1	0	0	1	0	0
pépé	0	1	0	0	0	0	0	0	0	0
brasilianer	0	0	1	0	0	0	0	0	0	0
Casemiro	0	0	0	0	1	0	0	0	0	0
brutals	0	0	0	0	0	0	1	0	0	0
foul	0	0	0	0	0	0	0	1	0	0
intressiert	0	1	0	0	0	0	0	0	0	0
Sus	0	0	1	0	0	0	0	0	0	0
erkläris	0	0	0	1	0	0	0	0	0	0
chunnsh	1	0	0	1	0	1	0	0	0	0
redactedQ4tokens15characters	0	0	1	3	2	1	0	1	0	1
Ola	0	0	0	0	0	0	0	0	0	1
alege	0	1	0	0	0	0	0	0	0	0
wosh	0	0	1	0	0	0	0	0	0	0
Nöd	0	0	1	0	1	0	0	0	0	0
hemmr	0	0	0	0	1	0	0	0	0	0
zelte	0	0	0	0	0	0	0	1	0	0
vergaht	0	1	0	0	0	0	0	0	0	0
diiii	0	0	0	1	0	0	0	0	0	0
redactedQ4tokens14characters	0	0	0	0	0	0	1	1	0	0
Shadz	0	0	0	0	0	0	0	0	1	0
shribifiziered	0	1	0	0	0	0	0	0	0	0
dortmund	0	0	1	0	0	0	0	0	0	0
redactedQ3tokens10characters	0	0	0	0	0	1	0	0	0	1
redactedQ12tokens57characters	0	0	0	0	0	0	1	0	0	0
Warum	0	0	0	0	0	0	0	1	0	0
Ronaldo	0	0	0	0	0	0	0	0	0	1
adler	0	1	0	0	0	0	0	0	0	0
zersh	0	0	1	0	0	0	0	0	0	0
gshlossene	0	0	0	0	0	1	0	0	0	0
fenster	0	0	0	0	0	0	1	0	0	0
knallt	0	0	0	0	0	0	0	1	0	0
redactedQ3tokens18characters	0	0	0	1	0	0	0	0	0	1
geg	0	0	0	0	1	0	0	0	0	0
ois	0	1	0	0	0	1	0	1	0	0
willt	0	0	0	0	0	0	0	1	0	0
glücklich	0	1	2	0	1	0	0	0	1	0
stanislas	0	0	1	0	0	0	0	0	0	0
arbeloa	0	0	0	0	1	0	0	0	0	0
xiii	0	0	0	0	0	0	1	0	0	0
Sunntig	0	0	0	0	0	0	0	0	0	1
USA	0	1	0	0	0	0	0	0	0	0
eidütig	0	0	0	1	0	1	0	0	0	0
bewiise	0	0	0	0	1	0	0	0	0	0
fasht	0	1	1	0	0	0	0	0	0	0
träne	0	0	1	0	0	0	0	0	0	0
chömmed	0	0	0	1	0	0	0	0	0	0
MEH	0	1	0	0	0	0	0	0	0	0
Helfti	0	0	0	0	1	0	0	0	0	0
blick	0	0	0	0	0	0	0	1	0	0
xe	0	0	0	0	0	0	0	1	0	1
hose	1	0	0	0	0	0	0	0	0	0
chaufsh	0	1	0	0	0	0	0	0	0	0
redactedQ5tokens29characters	0	0	0	1	3	0	1	1	0	0
Nee	0	0	0	0	0	1	0	1	0	0
Romanshorn	0	0	0	0	0	0	0	1	0	0
14:45	0	0	1	0	0	0	0	0	0	0
Indian	0	0	0	0	1	0	0	0	0	0
muesh	0	1	0	1	0	1	0	1	0	0
hole	0	0	0	0	0	0	0	1	1	0
Maché	0	0	0	0	0	0	0	0	1	0
seish	1	1	0	0	0	0	0	0	0	0
redactedQ2tokens13characters	0	0	0	3	1	1	1	1	1	2
redactedQ11tokens53characters	0	0	0	0	1	0	0	0	0	0
hà	0	0	0	0	0	0	1	0	0	0
7.	0	0	0	0	0	0	0	0	1	0
gnurg	1	0	0	0	0	0	0	0	0	0
lernsh	0	1	0	0	0	0	0	0	0	0
Hanii	0	0	0	0	0	0	1	0	0	0
hdmi	0	0	0	0	0	0	0	0	0	1
Zidane	0	1	0	0	0	0	0	0	0	0
ähnelt	0	0	0	1	0	0	0	0	0	0
vielleicht	0	0	0	0	0	0	0	0	1	0
Schnurzel	0	0	0	1	0	0	0	0	0	0
Its	0	0	0	0	0	0	0	0	1	0
time	0	0	0	0	0	0	0	0	0	1
wettsch	0	0	0	0	1	0	0	0	0	0
redactedQ14tokens70characters	0	0	0	0	0	1	0	0	0	0
Oki	0	0	0	0	0	1	1	0	0	0
Hee	0	0	0	0	0	0	0	1	0	1
zuekunft	0	0	0	1	0	0	0	0	0	0
redactedQ14tokens72characters	0	0	0	0	0	0	1	0	1	0
redactedQ20tokens88characters	0	0	0	0	0	0	0	0	0	1
erwachse	1	0	0	0	0	0	0	0	0	0
usgsesh	0	1	0	0	0	0	0	0	0	0
schläfele	0	0	0	1	0	0	0	0	0	0
redactedQ7tokens27characters	0	0	0	0	1	0	0	1	0	0
Gueet	0	0	0	0	0	0	0	0	0	1
nödemal	0	0	0	0	0	1	0	0	0	0
asi	0	0	0	0	0	0	1	0	0	0
blabla	0	0	0	0	0	0	0	0	1	0
fründshfte	0	1	0	0	0	0	0	0	0	0
ddrunder	0	0	1	0	0	0	0	0	0	0
leidet	0	0	0	1	0	0	0	0	0	0
Würshes	0	0	0	0	0	1	0	0	0	0
gäll	0	0	0	0	0	0	0	0	0	1
nöt	0	1	0	0	0	0	0	0	0	0
xund	0	0	1	0	0	0	0	0	0	0
täg	0	0	0	0	0	0	1	1	0	0
redactedQ11tokens52characters	0	0	0	0	0	0	0	0	1	0
xet	0	0	1	0	0	0	0	0	0	0
Fiix	0	0	0	0	0	0	0	1	0	0
beshdi	0	0	0	0	0	0	0	0	1	0
règle	0	0	1	0	0	0	0	0	0	0
Bild	0	0	0	0	0	0	0	1	0	0
möglichkeite	0	1	0	0	0	0	0	0	0	0
ih	0	0	1	0	0	0	0	0	0	0
redactedQ8tokens32characters	0	0	0	1	1	0	0	3	0	0
Deshalb	0	0	0	0	0	1	0	0	0	0
theprie	0	0	0	0	0	0	0	0	1	0
nami	0	1	0	0	0	0	0	1	0	0
abruefbereit	0	0	1	0	0	0	0	0	0	0
Wenn	0	0	0	0	1	0	1	1	0	1
stash	0	0	0	0	0	0	0	0	1	0
echd	0	0	0	0	0	0	0	0	0	1
Italie	0	0	2	0	0	0	0	0	0	0
traum	0	0	0	0	0	0	0	0	1	0
igshlafe	0	0	0	0	0	0	0	0	0	1
Uf	0	0	0	0	1	2	0	0	0	0
kairo	0	0	0	0	0	0	1	0	0	0
chämt	0	0	0	0	0	0	0	1	0	0
keon	1	0	0	0	0	0	0	0	0	0
orgasmus	0	1	0	0	0	0	0	0	0	0
kroegsh	0	0	1	0	0	0	0	0	0	0
eko	0	0	0	0	0	0	0	1	0	0
troffe	0	0	0	0	1	0	0	0	1	0
uffshläfelish	0	1	0	0	0	0	0	0	0	0
redactedQ5tokens20characters	0	0	1	0	0	1	0	1	1	2
méga	0	0	0	1	0	0	0	0	0	0
xend	0	0	0	0	0	0	1	0	0	0
wennt	0	0	0	0	0	0	0	0	2	0
vergüded	0	0	1	0	0	0	0	0	0	0
hesg	0	0	0	1	0	0	0	0	0	0
Jetzt	0	0	0	0	1	0	0	0	0	1
YouTube	0	0	0	0	0	0	1	0	0	0
ansehen	0	0	0	0	0	0	0	1	0	0
Bushido	0	0	0	0	0	0	0	0	0	1
abhol	0	0	0	0	0	0	1	0	0	0
unterwösch	0	0	1	0	0	0	0	0	0	0
usziehsh	0	0	0	1	0	0	0	0	0	0
bevort	0	0	0	0	1	0	0	0	0	0
redactedQ2tokens6characters	0	1	0	0	3	1	3	1	1	0
Ish	0	0	0	1	0	0	0	0	0	1
tv	0	1	0	0	0	0	0	0	0	0
siite	0	0	0	0	0	1	0	0	0	0
welt	0	1	0	0	0	0	1	1	0	0
inere	0	0	0	1	0	0	0	0	0	1
immr	0	1	0	0	0	0	0	0	0	0
wecksh	0	0	1	0	0	0	0	0	0	0
redactedQ13tokens66characters	0	0	0	0	1	0	0	0	0	0
Entö	0	0	0	0	0	0	0	0	1	0
himmel	0	0	1	0	0	0	0	0	0	0
planete	0	0	0	0	0	0	1	0	0	0
prag	0	1	0	0	0	0	0	0	0	0
denm	0	0	1	0	0	0	0	0	0	0
Göttlichs	0	0	0	0	0	1	0	0	0	0
wetter	1	0	0	0	0	0	1	0	0	0
Tonight	0	0	0	0	0	0	0	1	0	0
the	0	0	0	0	0	0	0	0	0	1
fragsh	1	0	0	0	0	0	0	0	0	0
redactedQ2tokens18characters	0	0	1	0	0	0	0	0	0	0
redactedQ2tokens12characters	0	0	0	0	0	2	0	0	0	4
Gn	0	0	0	0	0	0	0	0	0	1
shnukki	0	1	0	0	0	0	0	0	0	0
Beshdi	0	0	0	0	0	1	0	0	0	0
redactedQ3tokens22characters	0	0	0	0	0	0	0	1	0	1
inechömmed	0	1	0	0	0	0	0	0	0	0
Gömmer	0	0	0	0	0	1	0	0	0	0
frotog	0	0	0	0	0	0	1	0	0	0
zh	0	0	0	0	0	0	0	0	0	1
abmached	0	0	0	0	1	0	0	0	0	0
Weg	0	0	0	0	0	0	1	0	1	0
striited	0	0	0	0	0	0	0	1	0	0
färbe	0	0	0	1	0	0	0	0	0	0
Muesh	0	0	0	0	1	0	0	0	0	0
selvr	0	0	0	0	0	0	1	0	0	0
giftig	1	0	0	0	0	0	0	0	0	0
rot	0	0	0	0	0	1	1	0	0	0
Im	0	0	0	0	0	0	1	0	0	1
redactedQ1tokens10characters	0	0	1	0	1	0	0	0	1	0
redactedQ10tokens42characters	0	0	0	1	0	0	0	0	0	0
redactedQ6tokens34characters	0	0	0	0	1	1	1	1	0	0
redactedQ6tokens29characters	0	0	0	1	1	1	2	0	2	0
redactedQ6tokens36characters	0	0	0	0	0	1	0	0	0	1
notfalls	1	0	0	0	0	0	0	0	0	0
auna	0	0	1	0	0	0	0	0	0	0
abhebe	0	0	0	1	0	0	0	0	0	0
chönntsh	0	0	0	0	1	0	0	0	0	0
Papi	0	0	0	0	0	1	0	0	0	0
xeit	0	1	0	0	0	0	0	1	1	0
luegsh	0	0	0	1	0	0	0	0	0	1
redactedQ1tokens19characters	0	0	0	1	0	0	0	0	0	0
redactedQ6tokens26characters	0	0	0	0	1	1	0	0	1	0
redactedQ7tokens38characters	0	0	0	0	0	1	0	0	0	0
Isher	0	0	0	0	0	0	1	0	0	0
uralt	0	0	0	0	0	0	0	0	1	0
zuuuuu	0	1	0	0	0	0	0	0	0	0
schnukkelig	0	0	1	0	0	0	0	0	0	0
gfahr	0	0	0	0	0	0	1	0	0	0
ufgschnukkelet	0	0	0	0	0	0	0	0	1	0
falls	1	0	0	1	2	0	0	0	0	0
per	0	0	0	0	0	1	0	0	0	0
zuefall	0	0	0	0	0	0	1	0	0	0
würsh	0	0	0	0	0	0	0	0	1	0
redactedQ13tokens53characters	0	0	0	0	0	0	0	1	0	1
CL	0	1	0	0	0	0	0	0	0	0
final	0	0	1	0	0	0	0	0	0	0
Zersh	0	0	0	0	1	0	0	0	0	0
Abäd	0	0	1	0	0	0	0	0	0	0
noo	0	0	0	2	0	0	0	0	0	0
Spiäss	0	0	0	0	1	0	0	0	0	0
hed	0	0	3	3	3	7	2	4	0	2
emojiQfaceWithStuckOutTongue	0	0	0	2	1	0	1	0	1	0
redactedQ7tokens44characters	0	0	0	0	0	0	0	0	1	0
gnuu	0	0	0	1	0	0	0	0	0	0
hans	0	0	0	1	0	0	0	1	1	1
gfuendä-isch	0	0	0	0	0	0	0	0	1	0
Prezis	0	0	0	0	0	1	0	0	0	0
vorhär	0	0	1	0	0	0	0	0	0	0
redactedQ45tokens245characters	0	0	0	0	0	0	0	1	0	0
Gut	0	0	0	0	0	0	0	0	1	0
uuf	0	1	0	0	0	0	0	1	0	0
halbi	0	0	1	1	1	0	0	0	0	0
säxi	0	0	0	0	1	0	0	0	0	0
bir	0	0	0	0	0	1	0	0	0	0
GKB	0	0	0	0	0	0	1	0	0	0
zuechi	0	0	0	0	0	0	0	1	0	0
chummä	0	0	0	0	0	0	0	0	1	0
drnä	0	1	0	0	0	0	0	0	0	0
Sunnä	0	0	0	1	0	0	0	0	0	0
bii	0	0	0	0	1	0	0	0	0	0
arbeitslos	1	0	0	0	0	0	0	0	0	0
Maturfiir	0	0	0	0	0	1	0	0	0	0
negsch	0	0	0	0	0	0	0	1	0	0
zistig	0	0	0	0	0	0	0	0	1	0
pilote	0	0	1	0	0	0	0	0	0	0
nonig	0	3	0	1	0	0	0	0	1	0
